255.000000| 0.132328, 0.8556171.146702, 
255.000000| 0.604572, 0.4069340.972198, 
255.000000| 1.898190, 0.2212591.616077, 
255.000000| 0.269417, 0.8545181.725822, 
255.000000| 1.201331, 1.2272101.487594, 
255.000000| 1.230445, 1.0032040.707541, 
255.000000| 1.149815, 1.7271651.461653, 
255.000000| 0.499100, 0.0642111.969665, 
255.000000| 0.678121, 0.6510210.773339, 
255.000000| 0.853603, 0.1893370.358531, 
255.000000| 0.429884, 0.4655290.293100, 
255.000000| 0.250191, 1.3341470.445631, 
255.000000| 0.094180, 0.2328561.866634, 
255.000000| 1.829402, 0.7972050.865566, 
255.000000| 0.096133, 0.9385051.068453, 
255.000000| 0.968291, 0.1644951.137059, 
255.000000| 1.818171, 1.9375590.614948, 
255.000000| 1.909604, 0.7973880.904508, 
255.000000| 1.659902, 0.5102690.051576, 
0.000000| 1.890561, 1.2912991.780450, 
0.000000| 0.596088, 1.4012271.203101, 
0.000000| 0.424512, 1.1533560.490066, 
0.000000| 0.444655, 0.7660150.008545, 
0.000000| 0.518204, 1.7123331.319864, 
0.000000| 1.985534, 0.1297041.622120, 
0.000000| 1.403241, 1.3829771.613758, 
0.000000| 1.311869, 1.3712580.285531, 
0.000000| 1.283792, 1.4557941.555467, 
0.000000| 0.062136, 0.3565781.136265, 
0.000000| 1.413129, 0.9709161.103977, 
0.000000| 1.895810, 1.8384960.169805, 
0.000000| 0.396191, 0.8920560.802210, 
0.000000| 0.584490, 1.8449660.911588, 
0.000000| 1.551073, 0.4372690.311838, 
0.000000| 1.034700, 0.1115760.026185, 
255.000000| 1.080294, 1.8052921.940611, 
255.000000| 0.160222, 1.5641960.343577, 
255.000000| 1.948790, 1.8547931.740776, 
255.000000| 0.317515, 0.9132360.007508, 
255.000000| 1.358013, 0.2280950.493789, 
255.000000| 0.416456, 1.5076750.705466, 
255.000000| 0.504166, 0.0635400.495376, 
255.000000| 0.307016, 1.2406381.770745, 
255.000000| 1.878170, 0.3913081.559313, 
255.000000| 0.238166, 1.3135171.145970, 
255.000000| 0.910916, 1.8425861.747002, 
255.000000| 0.301523, 1.2726831.139073, 
255.000000| 0.844081, 0.5970641.537400, 
255.000000| 0.730003, 0.6056700.894742, 
255.000000| 0.362743, 0.7005221.305521, 
255.000000| 1.329875, 0.3930170.140568, 
255.000000| 1.996338, 1.1814940.141850, 
255.000000| 0.395337, 0.4438000.753441, 
255.000000| 0.908658, 1.5647451.394696, 
255.000000| 0.882595, 1.3689380.793054, 
255.000000| 1.671438, 1.1844230.399182, 
255.000000| 1.898923, 0.2052060.783410, 
255.000000| 0.859279, 0.3706171.791437, 
255.000000| 0.023011, 0.3691521.128819, 
255.000000| 0.776940, 0.9789121.750053, 
255.000000| 0.968169, 0.8152710.679220, 
255.000000| 0.874599, 1.4568930.328928, 
255.000000| 1.307352, 0.7948241.807733, 
255.000000| 0.832057, 0.7762081.141148, 
255.000000| 0.315012, 1.4673910.131230, 
255.000000| 0.358409, 0.2911471.658071, 
255.000000| 0.495621, 0.5451831.585131, 
255.000000| 1.822260, 0.7356791.035310, 
255.000000| 0.218757, 1.4166691.193396, 
255.000000| 0.028748, 1.3096710.877041, 
0.000000| 1.375286, 1.6110721.261391, 
0.000000| 0.151555, 1.6332290.710166, 
0.000000| 0.614460, 1.8319650.285348, 
0.000000| 1.825312, 1.7103181.351482, 
0.000000| 1.449873, 1.0696741.388043, 
0.000000| 1.646901, 1.3097931.757439, 
0.000000| 1.201147, 1.9088721.991577, 
0.000000| 0.760521, 1.3129671.698294, 
0.000000| 0.428236, 1.0619221.877438, 
0.000000| 0.178411, 0.7442240.777245, 
0.000000| 0.503922, 0.6133000.110294, 
0.000000| 0.121647, 0.6211131.488205, 
0.000000| 0.424940, 1.8475910.105289, 
255.000000| 0.018311, 0.8797270.404736, 
255.000000| 1.211890, 0.7766961.848384, 
255.000000| 0.699606, 1.6852930.852260, 
255.000000| 0.459853, 0.1740170.106937, 
255.000000| 1.801263, 1.8472850.206244, 
255.000000| 0.978301, 0.5684380.053407, 
255.000000| 1.840876, 0.7823731.357280, 
255.000000| 1.516648, 0.4301891.722526, 
255.000000| 0.804163, 0.8037970.741417, 
255.000000| 1.462081, 0.2108220.105045, 
255.000000| 0.652364, 1.1900390.158025, 
255.000000| 1.842097, 1.4976651.181249, 
255.000000| 0.600787, 1.1384011.793512, 
255.000000| 1.345500, 0.3134860.462783, 
255.000000| 0.534623, 0.6831260.464187, 
255.000000| 1.645436, 0.7434920.365429, 
255.000000| 0.233711, 1.4511551.257851, 
255.000000| 0.543291, 0.8862580.822291, 
255.000000| 1.804010, 1.5601671.930418, 
255.000000| 0.394726, 1.8030950.956145, 
255.000000| 1.906796, 1.6976231.035554, 
255.000000| 0.052980, 1.3933530.863308, 
255.000000| 0.576739, 0.7326270.197760, 
255.000000| 0.952788, 0.3418681.427778, 
255.000000| 1.049043, 0.1629690.156560, 
255.000000| 1.175024, 0.7373880.614948, 
255.000000| 0.388073, 0.9459521.524094, 
255.000000| 1.065523, 1.4555501.990051, 
255.000000| 1.572069, 1.2952670.567522, 
255.000000| 0.319468, 1.4660480.858303, 
255.000000| 1.353252, 1.3301800.419996, 
255.000000| 0.742454, 1.0924410.966948, 
255.000000| 1.276467, 0.4633321.007111, 
255.000000| 1.942076, 1.2404550.045778, 
255.000000| 1.538438, 0.3036590.093936, 
255.000000| 0.911405, 0.6971650.213324, 
255.000000| 0.894070, 0.8291270.833033, 
255.000000| 0.181341, 1.0903651.398541, 
0.000000| 0.675985, 0.9643851.717215, 
0.000000| 1.048433, 1.1400491.544481, 
0.000000| 0.931547, 0.7652211.577868, 
0.000000| 1.726676, 1.1559191.295694, 
0.000000| 1.131626, 1.4188061.556932, 
0.000000| 1.728446, 1.7011020.586016, 
0.000000| 1.728751, 1.2898341.493698, 
0.000000| 1.657277, 1.5092621.364360, 
0.000000| 1.620045, 1.6570941.043916, 
0.000000| 0.880337, 1.0222481.392560, 
255.000000| 1.646107, 0.8554340.289865, 
255.000000| 0.001709, 0.8747221.547105, 
255.000000| 0.535173, 0.8043460.771325, 
255.000000| 0.774865, 0.8501850.308176, 
255.000000| 0.285714, 0.5341960.692282, 
255.000000| 1.235267, 1.9568470.256844, 
255.000000| 1.475326, 0.5189981.963805, 
255.000000| 1.593493, 0.0421160.048097, 
255.000000| 0.783898, 1.4914401.563768, 
255.000000| 0.045656, 0.2848600.276864, 
255.000000| 1.153539, 0.6205631.593921, 
255.000000| 0.353587, 0.4295790.916288, 
255.000000| 1.564318, 0.6850801.992676, 
255.000000| 1.216041, 0.2050231.576952, 
255.000000| 1.511643, 0.7298200.912809, 
255.000000| 0.639790, 1.9974970.815516, 
255.000000| 1.283303, 1.2424091.892209, 
255.000000| 1.376324, 0.5796081.134312, 
255.000000| 1.104892, 1.0964691.722709, 
255.000000| 0.492874, 1.9301741.729972, 
255.000000| 0.938078, 1.3396400.881191, 
255.000000| 0.002136, 0.8915071.504685, 
255.000000| 1.730399, 1.7667170.409253, 
255.000000| 0.161687, 1.7825251.568957, 
255.000000| 1.836787, 1.0110781.234657, 
255.000000| 0.899442, 0.5362101.170934, 
255.000000| 0.365856, 1.6502580.406018, 
255.000000| 1.460982, 1.8822600.839808, 
255.000000| 0.082705, 1.2826930.392285, 
255.000000| 0.575030, 1.0889610.582659, 
255.000000| 1.297830, 1.3334150.585589, 
255.000000| 1.095309, 0.1007110.345592, 
255.000000| 1.541429, 0.6648760.631916, 
255.000000| 1.307169, 1.7538991.227638, 
255.000000| 0.443251, 1.7711720.332896, 
255.000000| 0.995087, 1.6190071.605457, 
255.000000| 1.190954, 0.1718190.678976, 
255.000000| 1.416120, 0.2571490.187994, 
255.000000| 1.464278, 1.7822810.196722, 
255.000000| 1.301187, 1.0289620.141728, 
255.000000| 1.474349, 1.9141820.931669, 
255.000000| 0.726524, 0.3144631.784417, 
0.000000| 1.389325, 0.3828240.217353, 
0.000000| 1.738884, 1.0693080.078249, 
0.000000| 0.833338, 1.8722501.219764, 
0.000000| 0.329722, 1.8359320.993805, 
0.000000| 1.182226, 0.1617481.236549, 
0.000000| 1.557421, 1.0918301.463118, 
0.000000| 1.831294, 1.6949370.599017, 
255.000000| 1.617725, 0.7563711.074129, 
255.000000| 0.329478, 0.4088260.341136, 
255.000000| 0.776513, 0.2139351.161962, 
255.000000| 1.200110, 0.8594620.380505, 
255.000000| 1.640187, 1.2005980.241646, 
255.000000| 0.396313, 0.0924711.542344, 
255.000000| 1.522080, 1.7620780.003540, 
255.000000| 1.033784, 0.8527480.805200, 
255.000000| 1.167272, 0.9897151.613147, 
255.000000| 0.477004, 0.8434100.103275, 
255.000000| 1.844050, 0.8015381.862972, 
255.000000| 0.119266, 1.9425640.078005, 
255.000000| 1.363445, 1.5121310.373852, 
255.000000| 1.819819, 0.3869750.399243, 
255.000000| 1.105686, 0.4973300.607379, 
255.000000| 1.580737, 0.1898250.048097, 
255.000000| 0.794031, 1.1067230.643330, 
255.000000| 1.377850, 1.5938600.610858, 
255.000000| 0.789880, 1.5258641.460616, 
255.000000| 1.303934, 1.5757321.537156, 
0.000000| 1.222633, 0.5971250.309519, 
0.000000| 0.488907, 1.9754020.065371, 
0.000000| 0.691733, 1.3957341.569201, 
0.000000| 0.252754, 0.5174111.271096, 
255.000000| 0.538835, 0.9539481.748711, 
255.000000| 0.158574, 0.2019711.884030, 
255.000000| 0.286019, 0.7868280.093875, 
255.000000| 0.747642, 1.6276740.670858, 
255.000000| 1.628407, 0.7092501.383221, 
255.000000| 0.982696, 0.6617630.615802, 
255.000000| 1.382000, 1.3114411.749687, 
255.000000| 0.701071, 1.6895660.577776, 
255.000000| 0.210273, 0.3470560.966033, 
255.000000| 1.922910, 0.8985260.370128, 
255.000000| 1.665395, 1.2460711.092685, 
255.000000| 1.444929, 1.0451981.461287, 
255.000000| 1.998657, 1.9386581.734855, 
255.000000| 1.680410, 1.0793180.748802, 
255.000000| 1.147191, 0.3419291.947508, 
255.000000| 1.888180, 1.4332100.061769, 
255.000000| 1.290078, 0.2413400.850856, 
255.000000| 1.636341, 1.4289991.437788, 
255.000000| 0.700217, 1.2996611.830866, 
0.000000| 1.142613, 0.0643331.546983, 
0.000000| 0.897732, 0.0151370.457228, 
0.000000| 0.650166, 0.3131810.103702, 
0.000000| 1.003388, 0.4857331.508957, 
0.000000| 0.684896, 1.9238870.064211, 
0.000000| 1.559313, 1.6897490.172674, 
255.000000| 1.996216, 0.9576100.663228, 
255.000000| 1.546800, 1.9835811.738701, 
255.000000| 1.293741, 1.1640980.979705, 
255.000000| 0.717490, 0.7337870.070437, 
255.000000| 0.664205, 0.7957400.685873, 
255.000000| 0.956816, 1.7980291.474715, 
255.000000| 0.524613, 0.2501301.698660, 
255.000000| 1.787896, 1.6821800.444227, 
255.000000| 0.493118, 1.1201511.248085, 
255.000000| 0.847316, 0.0329601.728263, 
255.000000| 0.279244, 1.7910091.680471, 
255.000000| 1.363323, 0.2661821.917661, 
0.000000| 0.504532, 1.5764640.281014, 
0.000000| 1.562181, 1.4789270.271554, 
0.000000| 1.436384, 0.0401621.917600, 
0.000000| 1.496628, 0.6722621.804254, 
0.000000| 0.924528, 0.4362930.101016, 
0.000000| 1.261940, 0.0483411.029450, 
0.000000| 0.245369, 0.9734180.310129, 
0.000000| 1.942503, 1.6447040.821192, 
0.000000| 1.194433, 0.5272380.853969, 
0.000000| 0.920133, 1.2480850.703207, 
0.000000| 1.823603, 1.9041720.657552, 
0.000000| 1.639576, 1.7962580.055239, 
0.000000| 0.577654, 1.3331101.767754, 
0.000000| 0.864345, 1.8630940.889981, 
0.000000| 1.196692, 0.0201420.818079, 
0.000000| 1.309977, 0.8748441.638417, 
0.000000| 0.665914, 0.8918120.042238, 
0.000000| 1.359294, 0.0780051.593799, 
0.000000| 0.722983, 1.8746911.745842, 
0.000000| 1.928220, 0.1530811.167943, 
0.000000| 0.152898, 0.8140510.610614, 
0.000000| 0.255928, 0.0575581.749565, 
0.000000| 0.608539, 1.2461321.851802, 
255.000000| 1.235145, 0.9933160.558611, 
255.000000| 1.489364, 1.2900171.869747, 
255.000000| 0.602802, 1.7442551.733207, 
255.000000| 0.462172, 1.1999271.792535, 
255.000000| 1.780694, 1.1486561.421552, 
255.000000| 1.990478, 0.1184731.837580, 
255.000000| 0.513871, 0.3396710.108036, 
255.000000| 0.462966, 0.9897761.919614, 
255.000000| 0.098575, 0.1592460.675314, 
255.000000| 1.598804, 1.7495651.650929, 
0.000000| 0.139164, 1.2063361.465682, 
0.000000| 0.584307, 1.5245830.803308, 
0.000000| 1.902646, 1.7486501.669851, 
0.000000| 1.741813, 1.2471081.349223, 
255.000000| 0.362377, 0.6361281.878353, 
255.000000| 1.177404, 1.8866541.198462, 
255.000000| 0.240242, 1.5497910.333018, 
255.000000| 1.203284, 1.8336130.083254, 
255.000000| 0.752220, 1.7246010.839198, 
255.000000| 0.646809, 0.4255501.368816, 
255.000000| 0.198004, 1.5593131.054048, 
255.000000| 0.597491, 1.5073700.883267, 
255.000000| 1.020112, 0.9784230.997528, 
255.000000| 1.482589, 1.9338970.061769, 
255.000000| 1.898434, 1.4306470.819605, 
0.000000| 0.360851, 0.5958431.095614, 
0.000000| 0.453810, 0.2694780.116459, 
0.000000| 1.051241, 0.7177341.613453, 
0.000000| 1.696280, 1.7997380.263619, 
0.000000| 0.058473, 1.4797201.636158, 
0.000000| 0.498428, 0.6769620.693808, 
0.000000| 0.556963, 1.3298140.922941, 
0.000000| 1.865047, 1.8905611.115452, 
0.000000| 0.306467, 1.1159401.600513, 
0.000000| 0.869228, 0.3486431.442610, 
0.000000| 1.088290, 0.7765741.097568, 
0.000000| 1.343913, 1.5251930.562761, 
0.000000| 0.895413, 1.9642931.456099, 
0.000000| 0.471694, 0.5447550.263924, 
0.000000| 0.801050, 0.5709400.335337, 
0.000000| 1.456648, 1.2634661.813654, 
0.000000| 1.025056, 1.2490011.342265, 
0.000000| 1.567370, 1.2328871.027131, 
0.000000| 1.176794, 1.7960750.968719, 
0.000000| 0.652913, 1.0749841.141575, 
0.000000| 0.673055, 1.4198430.338450, 
0.000000| 0.639973, 0.4385511.845637, 
0.000000| 1.479354, 1.6140020.007874, 
0.000000| 1.373394, 0.5401781.533738, 
0.000000| 0.307871, 1.4435250.456130, 
0.000000| 0.020325, 0.0887480.968596, 
255.000000| 1.009186, 1.3624680.500626, 
255.000000| 1.081149, 0.8099001.137364, 
255.000000| 1.554735, 1.2800681.685232, 
255.000000| 1.519883, 1.7360150.315989, 
255.000000| 0.847011, 0.1864681.896115, 
255.000000| 0.876736, 1.7874081.012604, 
255.000000| 1.252663, 1.9279760.489700, 
255.000000| 1.964110, 1.0129091.571703, 
255.000000| 0.142033, 0.7350080.648824, 
0.000000| 1.720145, 0.6749470.483779, 
0.000000| 0.579058, 0.1019320.608173, 
0.000000| 0.344920, 1.8548541.250526, 
0.000000| 0.601825, 0.4997711.053743, 
255.000000| 0.167364, 0.5255290.272958, 
255.000000| 0.357311, 1.1251560.581317, 
255.000000| 1.264565, 1.8384350.029786, 
255.000000| 1.119480, 0.6676230.114811, 
255.000000| 1.600513, 1.3885921.746513, 
255.000000| 1.135166, 1.7369910.162420, 
255.000000| 0.402966, 1.9993291.092624, 
255.000000| 0.974578, 0.2603231.943602, 
255.000000| 0.885525, 0.6017030.463027, 
255.000000| 0.616840, 0.4781031.914792, 
0.000000| 1.524216, 1.5898920.544939, 
0.000000| 0.078188, 0.7588731.722037, 
0.000000| 0.412976, 0.5373701.241066, 
0.000000| 0.641133, 0.7224951.336222, 
0.000000| 1.952086, 0.4472791.643178, 
0.000000| 0.938139, 1.9070411.330241, 
0.000000| 0.403333, 0.2038641.702994, 
0.000000| 1.063997, 0.5819880.439955, 
0.000000| 0.955107, 0.2134461.418683, 
0.000000| 0.591632, 1.3437300.110721, 
0.000000| 0.013184, 0.4171271.209265, 
0.000000| 1.276406, 0.5812561.675466, 
0.000000| 1.493820, 0.5819881.824458, 
0.000000| 1.532701, 1.2118290.609760, 
0.000000| 1.568468, 1.9901731.085238, 
0.000000| 0.601215, 1.1391951.986389, 
0.000000| 0.966399, 0.3968631.682119, 
0.000000| 0.671834, 0.5177771.289651, 
0.000000| 0.457289, 1.6721091.070650, 
0.000000| 0.196539, 1.2783590.467421, 
0.000000| 0.112308, 1.9224830.283090, 
0.000000| 1.130955, 1.9251081.147801, 
0.000000| 1.972411, 0.1233561.083529, 
0.000000| 0.826991, 1.3170570.793725, 
0.000000| 1.890378, 0.0759300.004456, 
0.000000| 0.520585, 0.0005490.148259, 
0.000000| 0.843898, 1.9089941.207923, 
0.000000| 0.401746, 0.8287611.884396, 
255.000000| 1.335490, 1.6168101.255531, 
255.000000| 0.465651, 0.7888420.646809, 
255.000000| 0.803430, 1.1365700.171819, 
255.000000| 0.623066, 1.0375681.129368, 
255.000000| 0.864528, 1.4350410.866482, 
255.000000| 0.736961, 1.9981691.749016, 
255.000000| 1.160863, 0.8111820.674825, 
255.000000| 0.786767, 1.4686121.018281, 
0.000000| 0.932218, 1.2165901.537584, 
0.000000| 0.167302, 0.3023771.701651, 
0.000000| 0.174688, 0.6345410.943632, 
255.000000| 1.529649, 0.6695761.102573, 
255.000000| 1.345866, 0.2856530.792138, 
255.000000| 0.437086, 0.8781401.988830, 
255.000000| 0.926725, 0.5307171.037996, 
255.000000| 0.455824, 0.0147101.152501, 
255.000000| 0.112857, 0.2150331.900815, 
255.000000| 0.741905, 0.0468761.043428, 
255.000000| 0.046876, 0.6052430.194525, 
255.000000| 0.621235, 0.8288221.076266, 
0.000000| 1.168249, 1.9363380.854946, 
0.000000| 1.448347, 1.5888550.182806, 
0.000000| 0.163457, 0.8291271.693960, 
0.000000| 1.275613, 0.7192600.950041, 
0.000000| 0.188787, 0.8305920.376720, 
0.000000| 1.494613, 1.8267771.386517, 
0.000000| 1.934812, 1.3235880.683065, 
0.000000| 0.396863, 0.4763330.655110, 
0.000000| 0.344920, 0.6705530.130863, 
0.000000| 1.003815, 0.6093330.234687, 
0.000000| 0.892911, 1.8259830.358531, 
0.000000| 1.416852, 0.7315901.398480, 
0.000000| 0.497208, 1.8734090.330699, 
0.000000| 1.691885, 0.9898981.639271, 
0.000000| 0.583880, 1.4208810.297067, 
0.000000| 1.593249, 1.8323311.905942, 
0.000000| 1.718925, 1.0348830.990936, 
0.000000| 0.512345, 0.2946260.982513, 
0.000000| 1.995422, 1.6519670.153386, 
0.000000| 0.392529, 0.7677241.286538, 
0.000000| 1.030183, 0.7078461.899533, 
0.000000| 1.949950, 0.1492360.306528, 
0.000000| 0.121525, 0.3205051.510666, 
0.000000| 1.523240, 0.9192791.679922, 
0.000000| 1.355876, 1.7844171.502243, 
0.000000| 1.674368, 0.3758050.998993, 
0.000000| 1.740898, 0.2979831.941588, 
0.000000| 1.076754, 1.1676990.531022, 
0.000000| 0.409253, 1.5027310.385815, 
0.000000| 1.841365, 1.9135721.271645, 
0.000000| 1.969665, 0.6103701.359661, 
255.000000| 1.572253, 1.8426471.856868, 
255.000000| 1.688650, 0.5179600.210883, 
255.000000| 1.759514, 1.2834860.296640, 
255.000000| 1.785516, 1.8413651.794305, 
255.000000| 0.763146, 0.6629231.369121, 
255.000000| 1.956114, 0.7602160.866543, 
255.000000| 1.349284, 0.8937650.965667, 
255.000000| 1.055696, 1.6041141.588244, 
0.000000| 1.032197, 1.2175050.557207, 
255.000000| 0.859401, 0.5575730.694357, 
255.000000| 0.108280, 0.8554340.816919, 
255.000000| 1.260292, 0.3390610.422498, 
255.000000| 1.882199, 1.5806151.763237, 
255.000000| 0.497635, 0.9554120.289743, 
255.000000| 0.268807, 1.2162241.865596, 
255.000000| 0.393689, 0.1881771.116733, 
255.000000| 0.047487, 1.2729271.609119, 
255.000000| 0.366588, 1.9940791.926389, 
0.000000| 0.276131, 0.7194430.770837, 
0.000000| 0.094607, 1.4864351.381756, 
0.000000| 0.261666, 1.4673910.919401, 
0.000000| 1.224769, 0.5849180.437757, 
0.000000| 0.737449, 0.5390181.421552, 
0.000000| 0.822535, 0.2674030.503372, 
0.000000| 1.641285, 1.0175481.129002, 
0.000000| 0.196234, 1.8330640.514969, 
0.000000| 0.997223, 0.0042730.941862, 
0.000000| 0.589496, 0.6892910.456740, 
0.000000| 0.765221, 1.0344550.666707, 
0.000000| 0.970794, 1.1087980.170049, 
0.000000| 0.879482, 1.8933681.446211, 
0.000000| 0.947844, 0.9026150.345958, 
0.000000| 1.097690, 0.7305521.893490, 
0.000000| 1.319437, 0.6947841.014801, 
0.000000| 0.186834, 1.0458691.092929, 
0.000000| 1.621937, 0.7383651.716239, 
0.000000| 0.806238, 1.2195810.591998, 
0.000000| 0.574175, 1.9055150.758080, 
0.000000| 1.264077, 1.5601060.943144, 
0.000000| 0.036805, 0.3294780.019410, 
0.000000| 0.218513, 0.0812401.699454, 
0.000000| 0.479568, 0.8205821.415204, 
0.000000| 1.110263, 0.2661211.088107, 
0.000000| 1.608081, 1.8359940.487136, 
0.000000| 0.471145, 1.9791250.286447, 
0.000000| 1.954039, 0.7541120.351878, 
0.000000| 1.936094, 0.7737660.043275, 
0.000000| 1.986389, 0.7654651.184912, 
0.000000| 0.305185, 1.5955691.070406, 
0.000000| 0.904813, 1.8981290.448927, 
0.000000| 0.811121, 1.4498731.275857, 
255.000000| 1.685171, 1.0122381.398785, 
255.000000| 0.656819, 0.7588120.501541, 
255.000000| 1.126804, 1.0670491.797357, 
255.000000| 1.626331, 0.6563311.349162, 
255.000000| 0.264473, 1.1655020.825526, 
255.000000| 1.844600, 0.2419511.892636, 
255.000000| 0.539262, 0.3463850.223151, 
0.000000| 0.893704, 1.8505201.652882, 
255.000000| 0.059755, 0.9005401.306864, 
255.000000| 0.837001, 1.2798241.373882, 
255.000000| 1.661184, 0.7372660.968902, 
255.000000| 0.836024, 1.9245580.789392, 
255.000000| 0.753258, 1.2612081.529893, 
255.000000| 1.138646, 1.6427500.127873, 
